probs,labels
0.84645087,0
0.8539127,1
0.79182106,0
0.81640637,1
0.82104415,0
0.84695786,0
0.5507282,1
0.8740772,0
0.8204694,1
0.6761924,0
0.85145944,0
0.8238959,0
0.9012275,1
0.84695786,0
0.69471705,1
0.7498207,1
0.7371582,1
0.85776806,0
0.81757444,1
0.9019207,1
0.8338664,0
0.8736466,1
0.7325918,1
0.7905303,1
0.86060363,0
0.84594244,0
0.8238959,1
0.7937462,1
0.8062431,1
0.8710367,0
0.8524448,1
0.9026096,1
0.75201255,0
0.9284088,0
0.87997437,0
0.82615143,1
0.8736466,0
0.81582016,0
0.8238959,1
0.8392076,1
0.87321484,0
0.7711549,0
0.68257374,0
0.7994423,1
0.73105854,1
0.7325918,1
0.9130583,1
0.89912134,0
0.7641884,1
0.91117966,0
0.8558512,0
0.891055,0
0.83867973,1
0.84234506,0
0.8795612,0
0.8025555,0
0.72758853,1
0.9079672,1
0.8624676,0
0.84695786,1
0.84645087,0
0.8080672,0
0.7401744,1
0.84286314,1
0.8778961,1
0.81167597,0
0.45859116,1
0.81757444,0
0.87147486,0
0.78858316,0
0.8134608,0
0.89256257,0
0.81286734,0
0.78199726,0
0.83004373,0
0.82275945,0
0.83601975,0
0.88038635,0
0.73866904,1
0.91789335,0
0.8864204,0
0.6992544,0
0.8940517,1
0.9433476,0
0.9053223,0
0.86293024,0
0.8665848,1
0.82104415,0
